state,idProduct,combinacion_id,referencia,referencia_combinacion,cantidad,cantidad_referencia,ean13_producto,ean13_combinacion,precio_producto,precio_combinacion,precio_mayor,precio_m_combinacion
,,1461.0,,pk5-8032,,900.0,,8400000014618,,0.0,,0.0
,,1462.0,,pk5-8056,,422.0,,8400000014625,,0.0,,0.0
,,1463.0,,pk10-8094,,335.0,,8400000014632,,0.0,,0.0
,,1464.0,,pk10-8070,,80.0,,8400000014649,,0.0,,0.0
,,1465.0,,pk10-8117,,182.0,,8400000014656,,0.0,,0.0
,,1466.0,,pk10-6011,,74.0,,8400000014663,,0.0,,0.0
,,1467.0,,pk10-6035,,122.0,,8400000014670,,0.0,,0.0
,,1468.0,,pk10-6059,,50.0,,8400000014687,,0.0,,0.0
,,1469.0,,pk10-6073,,30.0,,8400000014694,,0.0,,0.0
,,1470.0,,pk10-6097,,94.0,,8400000014700,,0.0,,0.0
,,1471.0,,pk10-6110,,134.0,,8400000014717,,0.0,,0.0
,,1472.0,,pk10-9039,,522.0,,8400000014724,,0.0,,0.0
,,1473.0,,pk10-9015,,165.0,,8400000014731,,0.0,,0.0
,,1474.0,,pk10-9053,,80.0,,8400000014748,,0.0,,0.0
,,1475.0,,pk10-5030,,56.0,,8400000014755,,0.0,,0.0
,,1476.0,,pk10-5016,,0.0,,8400000014762,,0.0,,0.0
,,1477.0,,pk10-5054,,8.0,,8400000014779,,0.0,,0.0
,,1478.0,,pk10-5092,,68.0,,8400000014786,,0.0,,0.0
,,1479.0,,pk10-5078,,18.0,,8400000014793,,0.0,,0.0
,,1480.0,,pk10-5115,,35.0,,8400000014809,,0.0,,0.0
,,1481.0,,pk10-5153,,84.0,,8400000014816,,0.0,,0.0
,,1482.0,,pk10-5139,,66.0,,8400000014823,,0.0,,0.0
,,1483.0,,pk10-5177,,39.0,,8400000014830,,0.0,,0.0
,,1484.0,,pk10-2053,,52.0,,8400000014847,,0.0,,0.0
,,1485.0,,pk10-2039,,34.0,,8400000014854,,0.0,,0.0
,,1486.0,,pk10-2015,,23.0,,8400000014861,,0.0,,0.0
,,1487.0,,pk10-3012,,2210.0,,8400000014878,,0.0,,0.0
,,1488.0,,pk10-3036,,1690.0,,8400000014885,,0.0,,0.0
,,1489.0,,pk10-3050,,1406.0,,8400000014892,,0.0,,0.0
,,1490.0,,pk10-4156,,286.0,,8400000014908,,0.0,,0.0
,,1491.0,,pk10-4132,,245.0,,8400000014915,,0.0,,0.0
,,1492.0,,pk10-4170,,273.0,,8400000014922,,0.0,,0.0
,,1496.0,,4015,,46.0,,8400000000192,,0.0,,0.0
,,1499.0,,NORA3000º,,0.0,,8400000005487,,0.0,,0.0
,,1500.0,,30FCA42K-N LM3008,,0.0,,8400000005494,,0.0,,0.0
,,1501.0,,FOCO30WC-6K,,0.0,,8400000005500,,0.0,,0.0
,,1502.0,,30FCARRIL30K-N1,,0.0,,8400000005487,,0.0,,0.0
,,1503.0,,,,0.0,,8400000000239,,0.0,,0.0
,,1504.0,,,,0.0,,8400000000246,,0.0,,0.0
,,1505.0,,,,0.0,,8400000000246,,0.0,,0.0
,,1506.0,,,,0.0,,8400000000239,,0.0,,0.0
,,1507.0,,,,0.0,,8400000000253,,0.0,,0.0
,,1510.0,,,,500.0,,8400000000321,,0.0,,0.0
,,1511.0,,,,500.0,,8400000000338,,0.0,,0.0
,,1514.0,,,,500.0,,8400000000345,,0.0,,0.0
,,1515.0,,PC5WB,,0.0,,8400000001656,,0.0,,0.0
,,1516.0,,3966,,0.0,,8400000001663,,0.0,,0.0
,,1529.0,,,,0.0,,8400000000215,,0.0,,0.0
,,1532.0,,,,0.0,,8400000000369,,0.0,,0.0
,,1550.0,,NORNEGRO4000º,,0.0,,8400000000376,,0.0,,0.0
,,1551.0,,NORNEGRO6000º,,0.0,,8400000000383,,0.0,,0.0
,,1554.0,,,,100.0,,8400000000390,,0.0,,0.0
,,1555.0,,,,91.0,,8400000000406,,0.0,,0.0
,,1556.0,,,,100.0,,8400000000390,,0.0,,0.0
,,1557.0,,,,100.0,,8400000000406,,0.0,,0.0
,,1560.0,,7033,,100.0,,8400000005760,,0.0,,0.0
,,1561.0,,955,,0.0,,8400000015615,,0.0,,0.0
,,1562.0,,948,,222.0,,8400000015622,,0.0,,0.0
,,1563.0,,196,,0.0,,8400000000277,,0.0,,0.0
,,1565.0,,pk10-4033,,198.0,,8400000015653,,0.0,,0.0
,,1566.0,,pk10-4019,,174.0,,8400000015660,,0.0,,0.0
,,1567.0,,pk10-4057,,199.0,,8400000015677,,0.0,,0.0
,,1568.0,,pk10-4095,,148.0,,8400000015684,,0.0,,0.0
,,1569.0,,pk10-4071,,103.0,,8400000015691,,0.0,,0.0
,,1570.0,,pk10-4118,,169.0,,8400000015707,,0.0,,0.0
,,1571.0,,986,,0.0,,8400000000413,,0.0,,0.0
,,1572.0,,1037,,139.0,,8400000000420,,0.0,,0.0
,,1573.0,,LH3797,,0.0,,8400000000819,,0.0,,0.0
,,1576.0,,,,0.0,,8400000000437,,0.0,,0.0
,,1588.0,,P0104,,0.0,,8400000000468,,0.0,,0.0
,,1589.0,,P0106,,0.0,,8400000000475,,0.0,,0.0
,,1590.0,,P0106.2,,0.0,,8400000000444,,0.0,,0.0
,,1594.0,,,,0.0,,8400000000499,,0.0,,0.0
,,1600.0,,311,,90.0,,8400000016001,,0.0,,0.0
,,1601.0,,335,,122.0,,8400000016018,,0.0,,0.0
,,1602.0,,359,,127.0,,8400000016025,,0.0,,0.0
,,1603.0,,DWCS20N,,332.0,,8400000016032,,0.0,,0.0
,,1604.0,,DWCS20C,,0.0,,8400000016049,,0.0,,0.0
,,1605.0,,DWCS20W,,636.0,,8400000016056,,0.0,,0.0
,,1606.0,,P0104,,0.0,,8400000000468,,0.0,,0.0
,,1607.0,,P0106,,0.0,,8400000000475,,0.0,,0.0
,,1608.0,,P0103,,0.0,,8400000000444,,0.0,,0.0
,,1614.0,,4010,,12.0,,8400000008044,,0.0,,0.0
,,1615.0,,4034,,0.0,,8400000008037,,0.0,,0.0
,,1616.0,,2982,,51.0,,8400000016162,,0.0,,0.0
,,1617.0,,3118,,33.0,,8400000006927,,0.0,,0.0
,,1624.0,,GAS100,,13.0,,8400000005845,,0.0,,0.0
,,1625.0,,2093,,0.0,,8400000005845,,0.0,,0.0
,,1626.0,,,,0.0,,8400000000567,,0.0,,0.0
,,1627.0,,,,0.0,,8400000000574,,0.0,,0.0
,,1628.0,,,,0.0,,8400000000581,,0.0,,0.0
,,1632.0,,LH3995,,143.0,,8400000000529,,0.0,,0.0
,,1633.0,,LH3988,,0.0,,8400000000598,,0.0,,0.0
,,1635.0,,LH3728,,0.0,,8400000005845,,0.0,,0.0
,,1637.0,,2093,,5.0,,8400000016377,,0.0,,0.0
,,1638.0,,LH3742,,0.0,,8400000005845,,0.0,,0.0
,,1639.0,,LH3711,,5.0,,8400000000635,,0.0,,0.0
,,1640.0,,PERF013-1,,0.0,,8400000000642,,0.0,,0.0
,,1641.0,,PERF013-2,,0.0,,8400000000659,,195.0,,0.0
,,1642.0,,DWCU20N,,253.0,,8400000016421,,0.0,,0.0
,,1643.0,,DWCU20C,,0.0,,8400000016438,,0.0,,0.0
,,1644.0,,DWCU20W,,830.0,,8400000016445,,0.0,,0.0
,,1645.0,,2048,,93.0,,8400000000666,,0.0,,0.0
,,1646.0,,2031A,,92.0,,8400000000673,,0.0,,0.0
,,1647.0,,2000A,,93.0,,8400000000673,,0.0,,0.0
,,1648.0,,2017A,,80.0,,8400000016483,,0.0,,0.0
,,1649.0,,PER009-1,,0.0,,8400000000697,,0.0,,0.0
,,1650.0,,PER009-2,,0.0,,8400000000703,,205.0,,2.0
,,1651.0,,PER001-2,,0.0,,8400000000659,,217.0,,4.0
,,1652.0,,PER0001,,0.0,,8400000000642,,0.0,,0.0
,,1655.0,,PER060/2,,0.0,,8400000000659,,16.0,,0.0
,,1656.0,,PER0060/1,,0.0,,8400000000727,,0.0,,2.0
,,1657.0,,W006B,,0.0,,8400000000680,,0.0,,0.0
,,1658.0,,0050A,,0.0,,8400000000758,,0.0,,0.0
,,1659.0,,W006B,,0.0,,8400000000765,,0.0,,0.0
,,1664.0,,LH3803,,0.0,,8400000000819,,0.0,,0.0
,,1665.0,,2062A,,88.0,,8400000016650,,0.0,,0.0
,,1666.0,,2079A,,89.0,,8400000016667,,0.0,,0.0
,,1673.0,,5019A,,82.0,,8400000016735,,0.0,,0.0
,,1674.0,,5026A,,147.0,,8400000016742,,0.0,,0.0
,,1675.0,,5033A,,0.0,,8400000016759,,0.0,,0.0
,,1676.0,,5620A,,136.0,,8400000016766,,0.0,,0.0
,,1677.0,,5637A,,91.0,,8400000016773,,0.0,,0.0
,,1678.0,,5613A,,106.0,,8400000016780,,0.0,,0.0
,,1681.0,,1017,,0.0,,8400000016810,,1056.0,,0.0
,,1682.0,,1017,,0.0,,8400000016827,,2376.0,,0.0
,,1683.0,,1017,,0.0,,8400000016834,,3697.0,,0.0
,,1684.0,,1017,,0.0,,8400000016841,,5017.0,,0.0
,,1685.0,,1017,,0.0,,8400000016858,,6338.0,,0.0
,,1690.0,,5224A,,0.0,,8400000016902,,0.0,,0.0
,,1691.0,,5231,,0.0,,8400000016919,,0.0,,0.0
,,1692.0,,5217A,,128.0,,8400000016926,,0.0,,0.0
,,1700.0,,0234POL,,0.0,,8400000006316,,0.0,,0.0
,,1702.0,,0233POL,,91.0,,8400000006309,,0.0,,0.0
,,1708.0,,1011,,7296.0,,8400000001007,,0.0,,0.0
,,1709.0,,1027,,9154.0,,8400000000994,,0.0,,0.0
,,1710.0,,786,,0.0,,8400000008044,,0.0,,0.0
,,1712.0,,7018,,14879.0,,8400000017121,,0.0,,0.0
,,1713.0,,pk5-7018,,199.0,,8400000017138,,11.0,,0.0
,,1714.0,,pk10-7018,,200.0,,8400000017145,,22.0,,0.0
,,1715.0,,pk15-7018,,200.0,,8400000017152,,33.0,,0.0
,,1716.0,,pk20-7018,,199.0,,8400000017169,,45.0,,0.0
,,1790.0,,5617,,188.0,,8400000017909,,0.0,,0.0
,,1791.0,,5618,,178.0,,8400000017916,,0.0,,0.0
,,1792.0,,5621,,173.0,,8400000017923,,0.0,,0.0
,,1793.0,,5617,,499.0,,8400000017930,,936.0,,0.0
,,1794.0,,5618,,500.0,,8400000017947,,936.0,,0.0
,,1795.0,,5621,,500.0,,8400000017954,,936.0,,0.0
,,1796.0,,5617,,500.0,,8400000017961,,204.0,,0.0
,,1797.0,,5618,,500.0,,8400000017978,,204.0,,0.0
,,1798.0,,5621,,499.0,,8400000017985,,204.0,,0.0
,,1799.0,,5617,,500.0,,8400000017992,,318.0,,0.0
,,1800.0,,5618,,500.0,,8400000018005,,318.0,,0.0
,,1801.0,,5621,,500.0,,8400000018012,,318.0,,0.0
,,1802.0,,5617,,500.0,,8400000001298,,432.0,,0.0
,,1803.0,,5618,,499.0,,8400000018036,,432.0,,0.0
,,1804.0,,5621,,500.0,,8400000018043,,432.0,,0.0
,,1805.0,,5617,,500.0,,8400000018050,,546.0,,0.0
,,1806.0,,5618,,500.0,,8400000018067,,546.0,,0.0
,,1807.0,,5621,,500.0,,8400000018074,,546.0,,0.0
,,1808.0,,5617,,500.0,,8400000018081,,2136.0,,0.0
,,1809.0,,5618,,500.0,,8400000018098,,2136.0,,0.0
,,1810.0,,5621,,500.0,,8400000018104,,2136.0,,0.0
,,2020.0,,5613,,299.0,,8400000020206,,0.0,,0.0
,,2021.0,,5614,,300.0,,8400000020213,,0.0,,0.0
,,2022.0,,5615,,280.0,,8400000020220,,0.0,,0.0
,,2023.0,,pk5-5614,,499.0,,8400000020237,,581.0,,0.0
,,2024.0,,pk5-5615,,500.0,,8400000020244,,581.0,,0.0
,,2025.0,,pk10-5613,,500.0,,8400000020251,,1317.0,,0.0
,,2026.0,,pk10-5614,,500.0,,8400000020268,,1317.0,,0.0
,,2027.0,,pk10-5615,,500.0,,8400000020275,,1317.0,,0.0
,,2028.0,,pk15-5613,,500.0,,8400000020282,,2517.0,,0.0
,,2029.0,,pk15-5614,,500.0,,8400000020299,,2517.0,,0.0
,,2030.0,,pk15-5615,,500.0,,8400000020305,,2517.0,,0.0
,,2031.0,,pk20-5613,,500.0,,8400000020312,,342.0,,0.0
,,2032.0,,pk20-5614,,500.0,,8400000020329,,342.0,,0.0
,,2033.0,,pk20-5615,,500.0,,8400000020336,,342.0,,0.0
,,2034.0,,pk25-5613,,500.0,,8400000020343,,4322.0,,0.0
,,2035.0,,pk25-5614,,500.0,,8400000020350,,4322.0,,0.0
,,2036.0,,pk25-5615,,500.0,,8400000020367,,4322.0,,0.0
,,2037.0,,5613,,500.0,,8400000020374,,1805.0,,0.0
,,2038.0,,5614,,500.0,,8400000020381,,1805.0,,0.0
,,2039.0,,5615,,500.0,,8400000020398,,1805.0,,0.0
,,2040.0,,pk5-5613,,499.0,,8400000020404,,581.0,,0.0
,,2062.0,,5616,,0.0,,8400000001397,,0.0,,0.0
,,2063.0,,5620,,0.0,,8400000001403,,0.0,,0.0
,,2064.0,,5637,,0.0,,8400000008655,,0.0,,0.0
,,2065.0,,5616,,0.0,,8400000001489,,936.0,,0.0
,,2066.0,,5620,,0.0,,8400000001410,,936.0,,0.0
,,2067.0,,5637,,0.0,,8400000001434,,936.0,,0.0
,,2068.0,,5616,,0.0,,8400000001458,,204.0,,0.0
,,2069.0,,5620,,0.0,,8400000001465,,204.0,,0.0
,,2070.0,,5637,,0.0,,8400000001472,,204.0,,0.0
,,2071.0,,5616,,0.0,,8400000001175,,318.0,,0.0
,,2072.0,,5620,,0.0,,8400000001496,,318.0,,0.0
,,2073.0,,5637,,0.0,,8400000001502,,318.0,,0.0
,,2074.0,,5616,,0.0,,8400000001519,,432.0,,0.0
,,2075.0,,5620,,0.0,,8400000001441,,432.0,,0.0
,,2076.0,,5637,,0.0,,8400000001533,,432.0,,0.0
,,2077.0,,5616,,0.0,,8400000001540,,546.0,,0.0
,,2078.0,,5620,,0.0,,8400000001557,,546.0,,0.0
,,2079.0,,5637,,0.0,,8400000008655,,546.0,,0.0
,,2080.0,,5616,,0.0,,8400000001571,,2136.0,,0.0
,,2081.0,,5620,,0.0,,8400000001717,,2136.0,,0.0
,,2082.0,,5637,,0.0,,8400000001724,,2136.0,,0.0
,,2146.0,,5612,,102.0,,8400000021463,,0.0,,0.0
,,2147.0,,5619,,167.0,,8400000021470,,0.0,,0.0
,,2148.0,,5636,,0.0,,8400000021487,,0.0,,0.0
,,2149.0,,5612,,498.0,,8400000021494,,581.0,,0.0
,,2150.0,,5619,,499.0,,8400000021500,,581.0,,0.0
,,2151.0,,5636,,0.0,,8400000021517,,581.0,,0.0
,,2152.0,,5612,,499.0,,8400000021524,,1317.0,,0.0
,,2153.0,,5619,,500.0,,8400000021531,,1317.0,,0.0
,,2154.0,,5636,,0.0,,8400000021548,,1317.0,,0.0
,,2155.0,,5612,,499.0,,8400000021555,,2517.0,,0.0
,,2156.0,,5619,,497.0,,8400000021562,,2517.0,,0.0
,,2157.0,,5636,,0.0,,8400000021579,,2517.0,,0.0
,,2158.0,,5612,,500.0,,8400000021586,,342.0,,0.0
,,2159.0,,5619,,499.0,,8400000021593,,342.0,,0.0
,,2160.0,,5636,,0.0,,8400000021609,,342.0,,0.0
,,2161.0,,5612,,498.0,,8400000021616,,4322.0,,0.0
,,2162.0,,5619,,36.0,,8400000021623,,4322.0,,0.0
,,2163.0,,5636,,0.0,,8400000021630,,4322.0,,0.0
,,2164.0,,5612,,500.0,,8400000021647,,1805.0,,0.0
,,2165.0,,5619,,0.0,,8400000004527,,1805.0,,0.0
,,2166.0,,5636,,0.0,,8400000021661,,1805.0,,0.0
,,2167.0,,9038,,0.0,,8400000021708,,114.0,,0.0
,,2168.0,,9021,,0.0,,8400000004572,,114.0,,0.0
,,2169.0,,9069,,0.0,,8400000004589,,114.0,,0.0
,,2170.0,,9045,,0.0,,8400000021708,,114.0,,0.0
,,2171.0,,9052,,0.0,,8400000021715,,114.0,,0.0
,,2178.0,,65,,665.0,,8400000021784,,0.0,,0.0
,,2179.0,,41,,460.0,,8400000021791,,0.0,,0.0
,,2180.0,,58,,181.0,,8400000021807,,0.0,,0.0
,,2184.0,,65,,60.0,,8400000021845,,566.0,,0.0
,,2185.0,,41,,60.0,,8400000021852,,566.0,,0.0
,,2186.0,,58,,36.0,,8400000021869,,566.0,,0.0
,,2190.0,,65,,40.0,,8400000021906,,1273.0,,0.0
,,2191.0,,41,,40.0,,8400000021913,,1273.0,,0.0
,,2192.0,,58,,18.0,,8400000021920,,1273.0,,0.0
,,2196.0,,65,,5.0,,8400000021968,,1981.0,,0.0
,,2197.0,,41,,5.0,,8400000021975,,1981.0,,0.0
,,2198.0,,58,,10.0,,8400000021982,,1981.0,,0.0
,,2202.0,,65,,5.0,,8400000022026,,2689.0,,0.0
,,2203.0,,41,,5.0,,8400000022033,,2689.0,,0.0
,,2204.0,,58,,6.0,,8400000022040,,2689.0,,0.0
,,2208.0,,41,,0.0,,8400000022088,,141.0,,0.0
,,2209.0,,58,,0.0,,8400000022095,,141.0,,0.0
,,2214.0,,PRO150F,,146.0,,8400000022149,,943.0,,0.0
,,2215.0,,PRO150N,,32.0,,8400000022156,,943.0,,0.0
,,2216.0,,PRO150F,,199.0,,8400000022163,,743.0,,0.0
,,2217.0,,PRO150N,,38.0,,8400000022170,,743.0,,0.0
,,2218.0,,PRO150F,,205.0,,8400000022187,,297.0,,0.0
,,2219.0,,PRO150N,,38.0,,8400000022194,,297.0,,0.0
,,2220.0,,PRO100F,,86.0,,8400000022200,,943.0,,0.0
,,2221.0,,PRO100F,,500.0,,8400000022217,,743.0,,0.0
,,2222.0,,PRO100N,,91.0,,8400000022224,,743.0,,0.0
,,2223.0,,PRO100F,,488.0,,8400000022231,,297.0,,0.0
,,2224.0,,PRO100N,,500.0,,8400000022248,,297.0,,0.0
,,2225.0,,PRO100N,,500.0,,8400000022255,,943.0,,0.0
,,2226.0,,PRO200F,,151.0,,8400000022262,,943.0,,0.0
,,2227.0,,PRO200F,,20.0,,8400000022279,,743.0,,0.0
,,2228.0,,PRO200N,,20.0,,8400000022286,,743.0,,0.0
,,2229.0,,PRO200F,,20.0,,8400000022293,,297.0,,0.0
,,2230.0,,PRO200N,,34.0,,8400000022309,,297.0,,0.0
,,2231.0,,PRO200N,,88.0,,8400000022316,,943.0,,0.0
,,2232.0,,SOP50,,127.0,,8400000022323,,0.0,,0.0
,,2233.0,,SOP100,,120.0,,8400000022330,,4.0,,0.0
,,2235.0,,4242,,4322.0,,8400000022354,,0.0,,0.0
,,2236.0,,1003,,40.0,,8400000006583,,0.0,,0.0
,,2239.0,,391,,15.0,,8400000022392,,0.0,,0.0
,,2240.0,,407,,16.0,,8400000022408,,0.0,,0.0
,,2244.0,,1643,,175.0,,8400000022446,,0.0,,0.0
,,2245.0,,1644,,215.0,,8400000007054,,0.0,,0.0
,,2246.0,,1646,,242.0,,8400000007061,,0.0,,0.0
,,2247.0,,833,,31.0,,8400000005791,,0.0,,0.0
,,2248.0,,834,,244.0,,8400000005807,,0.0,,0.0
,,2249.0,,836,,499.0,,8400000007092,,0.0,,0.0
,,2253.0,,0193POL,,85.0,,8400000022538,,0.0,,0.0
,,2254.0,,194,,332.0,,8400000022545,,0.0,,0.0
,,2262.0,,243,,62.0,,8400000007139,,0.0,,0.0
,,2263.0,,244,,180.0,,8400000007184,,0.0,,0.0
,,2264.0,,246,,0.0,,8400000007191,,0.0,,0.0
,,2267.0,,823,,167.0,,8400000007269,,0.0,,0.0
,,2268.0,,824,,390.0,,8400000007276,,0.0,,0.0
,,2269.0,,826,,249.0,,8400000007283,,0.0,,0.0
,,2270.0,,W6038/L,,0.0,,8400000022705,,0.0,,0.0
,,2271.0,,9901A,,64.0,,8400000022705,,0.0,,0.0
,,2272.0,,413,,0.0,,8400000007313,,0.0,,0.0
,,2273.0,,0414POL,,0.0,,8400000007320,,0.0,,0.0
,,2276.0,,1623,,254.0,,8400000022767,,0.0,,0.0
,,2277.0,,1772,,23.0,,8400000022774,,0.0,,0.0
,,2278.0,,1796,,132.0,,8400000022781,,0.0,,0.0
,,2284.0,,4275,,10.0,,8400000022842,,0.0,,0.0
,,2285.0,,4273,,6.0,,8400000022859,,0.0,,0.0
,,2286.0,,4215POL,,0.0,,8400000022866,,0.0,,0.0
,,2287.0,,4213,,13.0,,8400000022873,,0.0,,0.0
,,2288.0,,4214POL,,5.0,,8400000022880,,0.0,,0.0
,,2289.0,,4205,,10.0,,8400000022897,,0.0,,0.0
,,2290.0,,4203,,18.0,,8400000022903,,0.0,,0.0
,,2294.0,,8513,,0.0,,8400000007405,,0.0,,0.0
,,2295.0,,8516,,0.0,,8400000007436,,0.0,,0.0
,,2299.0,,8523,,0.0,,8400000007405,,0.0,,0.0
,,2300.0,,8524,,0.0,,8400000007474,,0.0,,0.0
,,2306.0,,8544,,0.0,,8400000007559,,0.0,,0.0
,,2313.0,,8564,,0.0,,8400000007559,,0.0,,0.0
,,2314.0,,5133,,0.0,,8400000007566,,0.0,,0.0
,,2315.0,,5134,,0.0,,8400000009461,,0.0,,0.0
,,2316.0,,5136,,0.0,,8400000006088,,0.0,,0.0
,,2319.0,,5106,,0.0,,8400000007641,,0.0,,0.0
,,2320.0,,1593D,,0.0,,8400000007740,,0.0,,0.0
,,2321.0,,1594D,,25.0,,8400000007757,,0.0,,0.0
,,2322.0,,1596D,,21.0,,8400000007795,,0.0,,0.0
,,2323.0,,814,,245.0,,8400000003865,,0.0,,0.0
,,2324.0,,0816POL,,391.0,,8400000003872,,0.0,,0.0
,,2333.0,,ESTAMCA4172,,0.0,,8400000007832,,0.0,,0.0
,,2334.0,,ESTANCA4158,,0.0,,8400000007863,,0.0,,0.0
,,2335.0,,ESTANCA4134,,0.0,,8400000007870,,0.0,,0.0
,,2341.0,,pk20-2074.1,,58.0,,8400000008020,,0.0,,0.0
,,2342.0,,pk20-2076.1,,51.0,,8400000008068,,0.0,,0.0
,,2358.0,,151,,459.0,,8400000023580,,0.0,,0.0
,,2361.0,,267,,0.0,,8400000001755,,0.0,,0.0
,,2362.0,,259,,678.0,,8400000001748,,0.0,,0.0
,,2373.0,,5521,,85.0,,8400000023733,,0.0,,0.0
,,2374.0,,5538,,131.0,,8400000023740,,0.0,,0.0
,,2375.0,,5514,,105.0,,8400000023757,,0.0,,0.0
,,2376.0,,5729,,173.0,,8400000023764,,0.0,,0.0
,,2377.0,,5736,,187.0,,8400000023771,,0.0,,0.0
,,2378.0,,5712,,102.0,,8400000023788,,0.0,,0.0
,,2379.0,,358,,296.0,,8400000023795,,0.0,,0.0
,,2380.0,,341,,0.0,,8400000023801,,0.0,,0.0
,,2385.0,,5323,,191.0,,8400000023856,,0.0,,0.0
,,2386.0,,5330,,173.0,,8400000023863,,0.0,,0.0
,,2387.0,,5316,,175.0,,8400000023870,,0.0,,0.0
,,2388.0,,5224A,,0.0,,8400000008211,,0.0,,0.0
,,2389.0,,5224A,,125.0,,8400000008389,,0.0,,0.0
,,2390.0,,5231A,,0.0,,8400000008631,,0.0,,0.0
,,2391.0,,5125,,147.0,,8400000023917,,0.0,,0.0
,,2392.0,,5132,,155.0,,8400000023924,,0.0,,0.0
,,2393.0,,5118,,990.0,,8400000023931,,0.0,,0.0
,,2394.0,,5422,,146.0,,8400000023948,,0.0,,0.0
,,2395.0,,5439,,160.0,,8400000023955,,0.0,,0.0
,,2396.0,,5415,,44.0,,8400000023962,,0.0,,0.0
,,2410.0,,3013,,185.0,,8400000024105,,0.0,,0.0
,,2411.0,,3051,,140.0,,8400000024112,,0.0,,0.0
,,2412.0,,PER005/1M,,0.0,,8400000009584,,0.0,,0.0
,,2413.0,,PER005/2M,,0.0,,8400000009577,,136.0,,0.0
,,2418.0,,6833,,32.0,,8400000009591,,0.0,,0.0
,,2419.0,,6836,,0.0,,8400000007177,,0.0,,0.0
,,2427.0,,81,,1814.0,,8400000024273,,0.0,,0.0
,,2433.0,,98,,2190.0,,8400000024334,,0.0,,0.0
,,2448.0,,T8/10W,,94.0,,8400000024488,,0.0,,0.0
,,2449.0,,T8/10C,,0.0,,8400000024495,,0.0,,0.0
,,2460.0,,T8/25W,,94.0,,8400000024600,,0.0,,0.0
,,2461.0,,T8/25C,,0.0,,8400000024617,,0.0,,0.0
,,2462.0,,2029,,762.0,,8400000024624,,0.0,,0.0
,,2463.0,,2011,,258.0,,8400000024631,,0.0,,0.0
,,2464.0,,5620D,,1568.0,,8400000024648,,0.0,,0.0
,,2465.0,,5637D,,894.0,,8400000024655,,0.0,,0.0
,,2481.0,,5616D,,1675.0,,8400000024815,,33725.0,,0.0
,,2482.0,,5620D,,2000.0,,8400000024822,,33725.0,,0.0
,,2483.0,,5637D,,1999.0,,8400000024839,,33725.0,,0.0
,,2484.0,,5616D,,2980.0,,8400000024846,,0.0,,0.0
,,2548.0,,5619D,,520.0,,8400000025485,,0.0,,0.0
,,2549.0,,5621D,,378.0,,8400000025492,,0.0,,0.0
,,2550.0,,5617D,,496.0,,8400000025508,,0.0,,0.0
,,2551.0,,5618D,,598.0,,8400000025515,,0.0,,0.0
,,2563.0,,5619D,,7.0,,8400000025638,,33725.0,,0.0
,,2564.0,,5621D,,15.0,,8400000025645,,33725.0,,0.0
,,2565.0,,5617D,,8.0,,8400000025652,,33725.0,,0.0
,,2566.0,,5618D,,8.0,,8400000025669,,33725.0,,0.0
,,2581.0,,5637UGR,,0.0,,8400000009768,,0.0,,0.0
,,2582.0,,5621UGR,,2112.0,,8400000010290,,0.0,,0.0
,,2583.0,,5616UGR,,2063.0,,8400000010368,,0.0,,0.0
,,2584.0,,5637UGR,,0.0,,8400000010375,,114.0,,0.0
,,2585.0,,5621UGR,,39.0,,8400000010399,,114.0,,0.0
,,2586.0,,5616UGR,,897.0,,8400000010405,,114.0,,0.0
,,2587.0,,5637UGR,,0.0,,8400000010412,,2565.0,,0.0
,,2588.0,,5621UGR,,387.0,,8400000010429,,2565.0,,0.0
,,2589.0,,5616UGR,,433.0,,8400000010436,,2565.0,,0.0
,,2590.0,,5637UGR,,0.0,,8400000010443,,399.0,,0.0
,,2591.0,,5621UGR,,370.0,,8400000010450,,399.0,,0.0
,,2592.0,,5616UGR,,299.0,,8400000010467,,399.0,,0.0
,,2599.0,,5637UGR,,0.0,,8400000010474,,13965.0,,0.0
,,2600.0,,5621UGR,,258.0,,8400000010481,,13965.0,,0.0
,,2601.0,,5616UGR,,97.0,,8400000010498,,13965.0,,0.0
,,2602.0,,5637UGR,,0.0,,8400000010504,,285.0,,0.0
,,2603.0,,5621UGR,,390.0,,8400000010511,,285.0,,0.0
,,2604.0,,5616UGR,,49.0,,8400000010528,,285.0,,0.0
,,2683.0,,,,1488.0,,8400000009966,,0.0,,0.0
,,2684.0,,5622UGR,,2628.0,,8400000009973,,0.0,,0.0
,,2685.0,,,,1499.0,,8400000009980,,0.0,,0.0
,,2686.0,,5623UGR,,1147.0,,8400000009997,,0.0,,0.0
,,2687.0,,5625UGR,,1286.0,,8400000010535,,114.0,,0.0
,,2688.0,,,,299.0,,8400000010542,,114.0,,0.0
,,2689.0,,5624UGR,,1148.0,,8400000010559,,114.0,,0.0
,,2690.0,,,,300.0,,8400000010566,,114.0,,0.0
,,2691.0,,5625UGR,,150.0,,8400000010573,,2565.0,,0.0
,,2692.0,,5622UGR,,149.0,,8400000010580,,2565.0,,0.0
,,2693.0,,5624UGR,,150.0,,8400000010597,,2565.0,,0.0
,,2694.0,,5623UGR,,150.0,,8400000010603,,2565.0,,0.0
,,2695.0,,,,100.0,,8400000010610,,399.0,,0.0
,,2696.0,,5622UGR,,100.0,,8400000010627,,399.0,,0.0
